order_id,order_date,customer_id,product_id,quantity,price
2843,2024-06-11,809,2,2,441.04
2844,2024-02-11,469,39,2,39.12
2845,2024-01-08,709,48,4,121.33
2846,2024-01-17,98,4,4,180.41
2847,2024-01-15,999,36,2,240.56
2848,2024-04-06,10,29,4,337.86
2849,2024-05-16,632,49,5,406.89
2850,2024-03-19,802,33,1,141.46
2851,2024-01-22,923,34,4,36.91
2852,2024-02-20,402,32,2,486.82
2853,2024-03-29,714,36,5,168.06
2854,2024-05-09,796,17,1,284.57
2855,2024-04-11,691,15,2,322.01
2856,2024-03-26,762,6,5,113.5
2857,2024-05-31,713,43,3,44.73
2858,2024-05-12,23,21,3,355.36
2859,2024-01-26,166,26,5,43.49
2860,2024-03-25,590,20,1,222.54
2861,2024-05-17,480,7,2,405.05
2862,2024-01-07,626,46,2,264.92
2863,2024-01-21,698,32,1,18.19
2864,2024-04-14,965,20,3,95.64
2865,2024-06-29,750,30,1,340.6
2866,2024-06-13,290,41,1,61.65
2867,2024-03-12,784,43,4,105.33
2868,2024-05-07,102,9,2,201.93
2869,2024-04-01,926,41,1,206.72
2870,2024-06-06,399,8,2,143.02
2871,2024-04-11,197,6,4,71.02
2872,2024-05-11,536,31,4,78.13
2873,2024-06-28,503,28,5,196.65
2874,2024-03-24,724,23,2,333.52
2875,2024-03-22,920,43,5,437.69
2876,2024-01-03,137,19,1,317.18
2877,2024-06-28,325,27,1,219.47
2878,2024-04-13,250,47,4,364.63
2879,2024-04-01,908,33,2,225.02
2880,2024-02-25,814,34,2,111.51
2881,2024-04-18,864,7,4,38.42
2882,2024-05-13,714,1,2,209.05
2883,2024-03-07,16,17,5,393.04
2884,2024-05-17,145,41,5,252.22
2885,2024-04-13,348,36,3,299.58
2886,2024-05-13,871,7,4,397.96
2887,2024-01-01,996,9,4,129.5
2888,2024-02-11,349,19,4,47.95
2889,2024-01-25,68,27,1,314.03
2890,2024-04-29,532,20,4,417.81
2891,2024-01-22,958,36,4,299.31
2892,2024-04-20,179,25,3,257.53
2893,2024-03-22,747,41,5,396.5
2894,2024-02-06,766,44,3,162.15
2895,2024-04-11,59,30,2,375.98
2896,2024-01-23,677,40,2,85.3
2897,2024-06-23,339,19,3,250.52
2898,2024-05-03,644,17,3,90.78
2899,2024-05-05,433,44,2,419.29
2900,2024-02-15,64,31,3,169.2
2901,2024-04-04,388,10,4,149.05
2902,2024-02-25,891,16,4,272.67
2903,2024-06-02,678,15,4,59.99
2904,2024-03-08,590,20,2,349.9
2905,2024-04-23,923,41,3,214.07
2906,2024-03-07,16,2,1,171.39
2907,2024-03-16,57,43,1,467.38
2908,2024-03-14,85,16,1,375.17
2909,2024-02-04,375,14,3,279.99
2910,2024-06-27,572,44,1,472.7
2911,2024-02-28,246,18,2,456.5
2912,2024-01-20,237,48,2,112.32
2913,2024-06-27,862,17,3,119.94
2914,2024-02-26,201,41,5,281.55
2915,2024-04-30,324,33,4,450.67
2916,2024-06-19,7,45,4,220.63
2917,2024-06-11,772,7,1,350.88
2918,2024-06-15,734,35,4,168.51
2919,2024-02-04,817,4,4,361.36
2920,2024-02-09,564,10,4,488.79
2921,2024-04-25,563,38,4,328.69
2922,2024-01-08,11,46,2,420.82
2923,2024-05-17,975,43,3,63.87
2924,2024-02-02,562,50,2,455.12
2925,2024-05-10,779,9,3,219.58
2926,2024-03-14,61,20,5,137.97
2927,2024-05-26,145,4,4,298.23
2928,2024-06-24,978,22,2,156.68
2929,2024-05-04,762,3,3,356.43
2930,2024-06-19,737,31,3,46.29
2931,2024-01-20,107,24,5,383.5
2932,2024-02-27,350,13,5,144.55
2933,2024-05-07,758,15,3,169.25
2934,2024-04-30,720,39,1,425.53
2935,2024-05-26,320,16,5,175.71
2936,2024-02-16,247,7,1,309.86
2937,2024-05-08,958,50,2,229.45
2938,2024-03-02,457,13,4,400.55
2939,2024-03-10,63,42,3,246.06
2940,2024-02-05,711,10,4,382.32
2941,2024-05-30,93,18,2,473.43
2942,2024-03-24,17,8,1,218.4
2943,2024-01-11,384,45,3,268.1
2944,2024-06-06,14,18,2,333.86
2945,2024-01-30,354,15,4,18.8
2946,2024-01-17,797,38,5,496.9
2947,2024-01-06,366,26,1,398.3
2948,2024-01-25,134,11,2,106.46
2949,2024-02-25,487,12,4,360.05
2950,2024-04-25,846,22,1,473.02
2951,2024-03-10,506,4,5,217.73
2952,2024-04-29,912,30,5,167.3
2953,2024-01-01,715,12,1,371.99
2954,2024-03-18,626,10,5,243.34
2955,2024-01-30,114,35,3,465.75
2956,2024-04-05,865,26,4,32.75
2957,2024-03-30,44,49,2,379.48
2958,2024-02-14,989,22,1,18.0
2959,2024-05-06,640,6,4,289.53
2960,2024-04-14,768,16,3,238.45
2961,2024-03-22,101,19,2,80.57
2962,2024-06-02,814,37,3,149.7
2963,2024-03-29,398,42,2,100.27
2964,2024-01-29,799,26,2,390.46
2965,2024-04-02,954,43,2,387.52
2966,2024-04-21,210,30,3,253.52
2967,2024-04-02,234,49,5,75.41
2968,2024-06-06,390,28,3,263.23
2969,2024-03-11,17,20,4,319.09
2970,2024-01-11,433,39,4,80.2
2971,2024-03-23,52,5,4,18.22
2972,2024-06-25,313,9,5,414.16
2973,2024-02-05,809,48,1,342.68
2974,2024-06-17,414,46,3,376.34
2975,2024-03-29,473,19,5,148.91
2976,2024-06-04,24,32,1,128.96
2977,2024-01-13,406,24,3,444.56
2978,2024-06-15,562,14,3,143.72
2979,2024-06-26,7,6,1,101.9
2980,2024-03-16,593,9,2,387.52
2981,2024-05-20,465,27,2,443.51
2982,2024-03-06,680,9,1,138.12
2983,2024-04-04,584,11,1,321.71
2984,2024-05-04,319,38,2,357.54
2985,2024-05-06,183,14,1,155.86
2986,2024-06-14,706,34,1,495.24
2987,2024-06-06,657,44,5,75.09
2988,2024-04-18,68,14,2,42.64
2989,2024-05-28,599,40,5,243.86
2990,2024-05-09,182,43,4,95.34
2991,2024-01-23,563,2,2,189.94
2992,2024-01-29,442,50,5,142.46
2993,2024-06-27,357,10,5,40.5
2994,2024-02-09,364,37,2,403.35
2995,2024-01-01,698,10,3,244.44
2996,2024-01-27,735,12,4,256.45
2997,2024-01-07,802,4,4,220.2
2998,2024-01-04,28,15,3,104.0
2999,2024-04-27,511,47,3,381.29
3000,2024-05-14,10,13,3,300.37
3001,2024-03-10,266,21,2,456.54
3002,2024-06-17,535,5,2,413.6
3003,2024-04-02,762,48,4,188.83
3004,2024-05-24,741,27,2,152.98
3005,2024-01-03,567,1,4,36.65
3006,2024-06-19,367,29,5,484.45
3007,2024-02-13,580,46,5,311.94
3008,2024-04-08,787,8,1,73.93
3009,2024-06-18,344,29,4,103.91
3010,2024-01-31,456,26,1,446.9
3011,2024-02-03,817,38,1,322.12
3012,2024-04-14,399,42,1,209.84
3013,2024-02-28,347,9,5,35.13
3014,2024-06-25,794,36,4,274.63
3015,2024-04-07,146,43,3,410.73
3016,2024-01-15,921,22,2,183.92
3017,2024-06-13,171,30,1,370.57
3018,2024-03-31,957,33,4,304.99
3019,2024-01-14,489,31,2,231.9
3020,2024-03-29,249,41,4,70.32
3021,2024-04-07,622,26,2,136.06
3022,2024-06-03,214,44,3,306.84
3023,2024-05-13,663,14,1,187.35
3024,2024-01-02,308,30,3,405.81
3025,2024-06-11,903,6,4,40.96
3026,2024-01-04,9,39,2,252.25
3027,2024-06-02,734,39,1,489.55
3028,2024-06-07,924,22,1,375.2
3029,2024-03-25,6,19,4,204.37
3030,2024-04-04,732,46,1,416.81
3031,2024-02-21,240,7,4,124.18
3032,2024-05-22,785,8,3,355.8
3033,2024-01-13,875,6,3,298.88
3034,2024-05-29,399,11,1,48.83
3035,2024-05-26,612,48,4,92.55
3036,2024-04-09,928,33,5,401.67
3037,2024-01-04,407,24,4,43.18
3038,2024-03-09,856,38,5,301.7
3039,2024-05-31,589,12,3,70.13
3040,2024-02-20,120,32,4,39.33
3041,2024-03-04,182,7,5,380.83
3042,2024-01-29,639,50,5,376.56
3043,2024-01-21,114,48,4,225.41
3044,2024-05-18,998,26,1,408.59
3045,2024-06-10,713,29,1,64.78
3046,2024-01-31,383,25,5,170.1
3047,2024-05-10,765,24,1,439.45
3048,2024-05-27,287,39,5,319.6
3049,2024-03-10,552,27,4,136.93
3050,2024-04-24,941,42,5,194.71
3051,2024-02-08,960,2,2,109.2
3052,2024-01-08,646,31,4,228.6
3053,2024-01-06,193,48,5,319.16
3054,2024-03-25,288,39,5,129.8
3055,2024-04-02,531,41,2,175.36
3056,2024-05-02,986,22,1,67.34
3057,2024-05-03,845,31,2,70.85
3058,2024-01-13,231,31,1,135.13
3059,2024-03-15,148,15,4,280.13
3060,2024-06-27,602,21,5,84.03
3061,2024-01-09,624,17,1,485.12
3062,2024-04-12,519,24,2,353.7
3063,2024-04-13,943,30,4,196.03
3064,2024-05-26,946,22,1,305.53
3065,2024-06-17,373,22,3,498.32
3066,2024-03-25,696,15,3,364.03
3067,2024-02-11,544,47,4,433.92
3068,2024-03-04,712,47,4,422.75
3069,2024-05-10,776,44,5,89.5
3070,2024-01-01,755,33,4,419.42
3071,2024-04-03,708,1,1,263.46
3072,2024-05-29,773,28,4,10.5
3073,2024-01-12,649,40,4,329.24
3074,2024-03-04,585,18,2,88.16
3075,2024-01-27,298,11,2,395.19
3076,2024-05-19,919,14,3,320.52
3077,2024-01-06,649,40,2,426.29
3078,2024-01-20,341,25,1,354.58
3079,2024-02-05,680,22,5,345.03
3080,2024-04-20,382,25,3,137.96
3081,2024-01-23,521,10,4,350.32
3082,2024-01-30,906,19,5,106.05
3083,2024-01-12,515,35,3,237.34
3084,2024-01-27,747,23,1,134.88
3085,2024-05-04,939,10,2,175.34
3086,2024-01-12,25,8,2,322.75
3087,2024-02-25,645,6,1,115.76
3088,2024-01-04,13,48,3,12.02
3089,2024-04-27,933,38,4,410.04
3090,2024-01-25,285,30,3,21.44
3091,2024-03-12,607,13,5,107.76
3092,2024-01-16,318,29,5,237.67
3093,2024-01-21,229,46,4,382.51
3094,2024-05-19,943,25,2,405.59
3095,2024-01-24,19,34,5,75.36
3096,2024-01-23,758,21,5,497.51
3097,2024-04-11,201,38,1,257.06
3098,2024-04-11,362,28,1,371.32
3099,2024-02-14,651,27,2,198.45
3100,2024-03-08,182,27,4,157.57
3101,2024-04-08,26,39,4,108.45
3102,2024-05-19,242,40,5,497.98
3103,2024-01-11,250,4,4,383.44
3104,2024-04-28,492,6,3,314.52
3105,2024-01-05,787,45,4,402.57
3106,2024-05-22,262,38,5,70.36
3107,2024-05-06,774,47,1,279.48
3108,2024-01-01,831,9,1,233.95
3109,2024-05-30,733,46,5,443.8
3110,2024-02-19,266,31,2,420.27
3111,2024-04-20,23,5,2,371.95
3112,2024-05-28,349,26,4,409.96
3113,2024-06-05,107,46,2,318.27
3114,2024-02-11,537,6,1,464.83
3115,2024-03-29,615,26,3,15.66
3116,2024-03-06,855,1,5,235.8
3117,2024-03-14,265,23,4,460.17
3118,2024-05-07,879,34,2,251.1
3119,2024-02-19,401,5,2,497.65
3120,2024-04-17,543,5,3,41.42
3121,2024-05-06,970,18,4,194.99
3122,2024-06-21,902,40,3,398.98
3123,2024-04-07,170,27,4,168.18
3124,2024-01-17,863,30,2,349.13
3125,2024-01-22,807,45,3,291.77
3126,2024-01-09,903,48,2,116.0
3127,2024-04-30,789,5,3,267.03
3128,2024-06-01,766,50,5,423.07
3129,2024-04-09,444,40,1,150.35
3130,2024-04-25,684,15,2,388.43
3131,2024-02-07,630,49,3,162.2
3132,2024-02-07,701,36,4,49.04
3133,2024-06-20,299,17,5,365.95
3134,2024-05-26,789,23,4,89.52
3135,2024-05-26,604,49,1,220.04
3136,2024-01-30,986,13,5,482.86
3137,2024-06-08,81,43,2,324.74
3138,2024-01-03,502,38,4,454.78
3139,2024-01-30,984,45,1,14.92
3140,2024-02-20,190,21,2,416.27
3141,2024-06-01,648,43,3,168.7
3142,2024-03-04,425,40,3,97.87
3143,2024-06-04,358,28,5,376.22
3144,2024-06-06,433,7,4,492.18
3145,2024-03-22,318,39,3,189.63
3146,2024-04-30,306,25,4,88.51
3147,2024-06-15,105,31,1,446.14
3148,2024-04-29,632,1,1,410.17
3149,2024-02-05,683,29,1,200.08
3150,2024-03-29,315,9,5,37.25
3151,2024-01-22,252,2,2,380.65
3152,2024-02-04,676,7,3,16.89
3153,2024-05-28,912,40,2,176.96
3154,2024-02-20,900,48,4,69.18
3155,2024-06-15,166,44,2,223.5
3156,2024-04-24,277,49,5,267.42
3157,2024-03-20,477,46,3,470.41
3158,2024-04-16,855,38,2,457.63
3159,2024-06-19,777,44,4,187.27
3160,2024-03-27,590,5,4,449.8
3161,2024-04-25,750,44,5,339.0
3162,2024-02-14,915,13,3,23.74
3163,2024-02-01,199,21,2,470.75
3164,2024-01-09,556,22,2,455.92
3165,2024-06-22,178,2,1,98.91
3166,2024-02-05,554,25,1,152.77
3167,2024-02-13,997,22,3,419.9
3168,2024-02-23,363,46,1,142.77
3169,2024-03-20,479,45,1,249.52
3170,2024-01-18,798,22,2,389.74
3171,2024-01-09,389,6,1,316.56
3172,2024-02-06,157,36,5,14.07
3173,2024-06-16,254,29,3,371.87
3174,2024-02-02,239,48,1,277.14
3175,2024-01-01,903,11,1,410.83
3176,2024-06-28,943,9,4,359.03
3177,2024-02-18,947,20,3,415.55
3178,2024-04-01,300,24,4,460.0
3179,2024-02-09,513,49,1,150.79
3180,2024-05-30,38,37,2,370.62
3181,2024-06-11,93,41,3,47.76
3182,2024-06-01,820,28,5,271.88
3183,2024-05-05,980,37,3,372.03
3184,2024-05-30,181,39,4,134.3
3185,2024-04-22,936,44,2,277.55
3186,2024-04-12,322,9,4,173.25
3187,2024-06-25,118,42,3,102.97
3188,2024-04-28,912,10,1,291.71
3189,2024-05-30,692,18,1,52.87
3190,2024-03-11,428,48,4,464.3
3191,2024-02-17,694,48,1,217.77
3192,2024-02-08,578,26,2,57.73
3193,2024-04-11,1,19,3,60.69
3194,2024-04-22,160,39,5,461.32
3195,2024-05-30,559,43,4,333.97
3196,2024-04-04,274,40,2,47.03
3197,2024-06-10,446,4,3,439.7
3198,2024-03-25,17,5,5,126.25
3199,2024-03-31,583,16,3,280.67
3200,2024-02-28,961,38,2,309.39
3201,2024-04-06,864,7,2,418.18
3202,2024-04-22,760,47,4,44.9
3203,2024-01-27,186,37,3,263.72
3204,2024-03-06,377,45,5,418.91
3205,2024-02-18,23,9,1,38.98
3206,2024-02-25,938,43,1,280.26
3207,2024-06-28,664,15,5,41.09
3208,2024-02-15,287,28,4,80.05
3209,2024-03-09,208,50,5,151.21
3210,2024-01-03,230,11,1,99.65
3211,2024-02-23,172,40,2,82.9
3212,2024-04-19,475,21,5,12.79
3213,2024-02-24,632,47,1,113.78
3214,2024-05-03,448,32,5,428.51
3215,2024-05-10,201,43,1,233.99
3216,2024-05-15,94,11,2,268.78
3217,2024-04-22,297,50,3,137.0
3218,2024-02-27,822,37,4,364.02
3219,2024-04-19,594,26,1,322.94
3220,2024-01-31,200,49,3,374.28
3221,2024-02-21,934,8,2,383.27
3222,2024-04-03,753,16,2,354.22
3223,2024-01-31,364,14,2,50.78
3224,2024-03-20,761,28,1,210.45
3225,2024-05-05,662,23,5,245.93
3226,2024-05-30,898,30,5,422.36
3227,2024-04-13,870,45,2,163.07
3228,2024-03-13,617,6,2,222.19
3229,2024-03-21,176,40,1,110.7
3230,2024-02-17,983,33,5,271.18
3231,2024-03-06,243,50,5,414.26
3232,2024-05-31,70,43,1,402.48
3233,2024-01-23,618,32,3,30.87
3234,2024-05-11,240,35,1,289.61
3235,2024-04-22,176,31,5,342.87
3236,2024-04-28,166,20,2,387.63
3237,2024-04-29,878,32,4,158.09
3238,2024-04-21,940,24,2,104.4
3239,2024-05-17,693,5,3,292.73
3240,2024-03-10,186,16,4,71.0
3241,2024-03-05,979,40,1,78.53
3242,2024-02-07,586,24,1,454.71
3243,2024-05-31,223,30,5,279.11
3244,2024-05-09,358,29,2,214.3
3245,2024-05-30,225,26,2,45.69
3246,2024-01-21,36,48,1,285.11
3247,2024-05-08,777,10,2,18.89
3248,2024-06-01,567,46,2,244.86
3249,2024-03-15,595,5,5,140.26
3250,2024-06-09,679,34,4,423.56
3251,2024-05-20,996,32,3,229.34
3252,2024-01-26,797,27,3,56.75
3253,2024-02-07,36,8,3,94.1
3254,2024-04-17,202,33,5,352.74
3255,2024-03-26,934,45,3,373.32
3256,2024-05-23,488,13,1,259.12
3257,2024-03-13,863,15,3,312.26
3258,2024-05-30,643,1,2,208.05
3259,2024-02-15,214,29,2,262.13
3260,2024-06-05,781,33,3,202.74
3261,2024-01-07,977,48,5,310.15
3262,2024-03-26,242,3,1,295.38
3263,2024-04-21,814,46,5,281.24
3264,2024-04-16,954,8,5,58.44
3265,2024-05-01,922,31,5,127.52
3266,2024-02-23,803,10,4,445.48
3267,2024-04-10,291,48,1,324.83
3268,2024-01-04,358,18,2,476.69
3269,2024-04-28,734,49,3,242.27
3270,2024-01-22,257,47,1,300.28
3271,2024-02-22,900,18,2,206.11
3272,2024-02-15,720,32,3,77.81
3273,2024-02-28,148,29,4,389.05
3274,2024-06-15,924,33,2,305.35
3275,2024-03-26,600,33,3,290.16
3276,2024-04-07,734,30,2,466.72
3277,2024-04-28,550,37,4,190.16
3278,2024-01-24,846,25,4,315.55
3279,2024-03-10,160,39,1,103.28
3280,2024-05-22,512,13,1,353.27
3281,2024-05-28,32,24,5,152.26
3282,2024-03-26,386,48,3,410.51
3283,2024-04-10,67,29,4,371.18
3284,2024-03-20,947,35,1,357.92
3285,2024-04-28,434,31,2,452.5
3286,2024-06-07,401,42,4,260.51
3287,2024-04-07,377,5,5,313.15
3288,2024-01-27,616,21,1,136.67
3289,2024-05-09,960,4,4,259.04
3290,2024-01-25,94,3,4,60.51
3291,2024-02-03,451,11,5,121.77
3292,2024-06-01,789,29,4,398.64
3293,2024-06-24,80,44,3,188.84
3294,2024-05-02,690,3,4,283.92
3295,2024-02-22,946,38,5,228.01
3296,2024-02-21,729,22,3,474.62
3297,2024-03-05,960,23,5,61.48
3298,2024-01-16,293,38,5,375.78
3299,2024-01-15,222,17,3,218.01
3300,2024-01-27,547,24,2,179.87
3301,2024-04-03,143,11,2,91.82
3302,2024-05-06,86,45,4,177.34
3303,2024-04-20,904,30,1,77.78
3304,2024-05-21,54,5,3,193.49
3305,2024-01-30,327,1,3,67.82
3306,2024-03-21,412,49,3,123.04
3307,2024-04-23,65,12,3,234.2
3308,2024-01-06,212,22,5,253.82
3309,2024-01-26,145,28,4,136.41
3310,2024-04-07,640,47,3,180.76
3311,2024-02-23,33,31,5,198.78
3312,2024-05-03,100,6,3,284.85
3313,2024-04-26,96,26,3,352.48
3314,2024-04-10,762,9,3,373.35
3315,2024-04-25,431,50,1,349.29
3316,2024-04-15,843,43,1,88.18
3317,2024-01-26,756,39,4,253.01
3318,2024-03-12,97,26,3,343.66
3319,2024-05-08,872,45,2,193.12
3320,2024-03-04,662,33,4,183.19
3321,2024-01-05,285,46,1,345.63
3322,2024-03-13,444,20,3,23.4
3323,2024-04-02,810,40,1,305.66
3324,2024-02-27,36,43,3,222.53
3325,2024-03-03,430,12,5,497.54
3326,2024-01-04,649,43,5,468.64
3327,2024-05-23,10,42,3,79.63
3328,2024-02-12,558,32,5,482.01
3329,2024-04-19,166,24,2,406.46
3330,2024-05-24,835,2,1,382.23
3331,2024-01-21,266,4,2,71.67
3332,2024-01-04,880,18,2,59.27
3333,2024-01-06,479,23,2,333.6
3334,2024-05-02,18,25,1,445.01
3335,2024-01-31,313,13,5,374.4
3336,2024-03-12,717,16,3,430.44
3337,2024-06-26,212,24,3,13.87
3338,2024-06-15,729,21,3,280.33
3339,2024-06-20,398,22,1,123.65
3340,2024-05-26,379,14,4,266.03
3341,2024-02-05,187,32,3,394.22
3342,2024-03-24,601,47,4,437.88
3343,2024-05-15,380,27,3,148.43
3344,2024-01-21,857,32,5,247.38
3345,2024-06-20,414,2,4,357.54
3346,2024-04-09,221,24,5,290.38
3347,2024-03-03,894,27,4,464.86
3348,2024-03-21,665,21,5,139.91
3349,2024-03-29,951,45,3,333.92
3350,2024-01-11,330,9,1,177.63
3351,2024-01-19,476,50,5,137.18
3352,2024-06-14,137,22,3,61.57
3353,2024-05-31,786,37,2,242.29
3354,2024-06-27,572,11,5,67.59
3355,2024-04-05,695,1,5,327.4
3356,2024-03-15,863,25,1,418.18
3357,2024-04-08,357,5,2,74.03
3358,2024-01-10,964,12,3,42.83
3359,2024-05-05,502,42,5,413.74
3360,2024-04-26,77,38,3,348.79
3361,2024-06-23,178,22,2,217.12
3362,2024-04-08,383,6,1,487.05
3363,2024-02-21,986,37,4,417.89
3364,2024-02-28,311,23,5,403.31
3365,2024-04-09,222,41,2,252.65
3366,2024-05-27,699,2,2,323.14
3367,2024-03-15,98,27,1,43.78
3368,2024-01-22,485,18,3,462.21
3369,2024-06-28,300,21,1,154.59
3370,2024-06-14,458,45,5,220.33
3371,2024-01-29,935,50,3,139.89
3372,2024-02-11,481,46,2,353.54
3373,2024-06-21,381,1,2,11.38
3374,2024-04-20,545,41,2,393.1
3375,2024-04-13,989,22,1,75.33
3376,2024-01-26,801,46,2,64.22
3377,2024-01-09,130,24,4,498.81
3378,2024-02-25,924,33,2,98.85
3379,2024-06-18,868,26,4,116.75
3380,2024-04-11,693,35,4,352.04
3381,2024-04-24,625,37,4,240.09
3382,2024-02-26,208,38,2,252.3
3383,2024-01-23,590,35,3,467.05
3384,2024-03-11,736,29,5,95.64
3385,2024-05-26,4,8,2,40.37
3386,2024-06-01,349,3,1,204.96
3387,2024-05-30,562,9,1,339.04
3388,2024-02-07,786,34,2,199.18
3389,2024-05-13,483,36,1,444.72
3390,2024-03-01,980,29,3,264.29
3391,2024-01-01,35,27,1,460.01
3392,2024-03-06,722,34,1,49.69
3393,2024-03-05,488,31,3,129.71
3394,2024-06-13,189,27,3,10.21
3395,2024-03-14,975,28,1,123.93
3396,2024-03-01,660,50,5,418.37
3397,2024-06-02,319,24,2,67.82
3398,2024-05-17,380,50,5,490.17
3399,2024-03-07,744,47,2,76.64
3400,2024-03-25,660,15,2,266.86
3401,2024-04-16,305,20,2,330.82
3402,2024-04-16,575,3,4,282.66
3403,2024-06-23,936,24,5,312.27
3404,2024-03-28,701,12,3,374.04
3405,2024-03-01,480,25,2,496.89
3406,2024-05-23,423,12,2,444.4
3407,2024-05-20,434,8,2,388.58
3408,2024-04-16,834,39,4,223.46
3409,2024-02-08,73,21,5,451.55
3410,2024-05-14,250,25,2,479.94
3411,2024-05-15,730,2,5,392.42
3412,2024-06-03,712,4,2,25.36
3413,2024-01-14,168,35,1,210.6
3414,2024-06-24,217,23,3,411.21
3415,2024-06-14,978,17,2,445.25
3416,2024-02-06,809,46,4,163.52
3417,2024-04-30,855,46,1,361.29
3418,2024-06-18,688,16,5,284.22
3419,2024-01-25,666,1,2,29.64
3420,2024-06-12,983,32,3,67.04
3421,2024-05-10,567,3,2,237.55
3422,2024-06-20,268,11,4,459.7
3423,2024-03-11,448,33,2,283.78
3424,2024-03-08,82,34,2,419.01
3425,2024-02-26,397,11,5,130.3
3426,2024-02-03,330,34,3,322.35
3427,2024-02-25,271,10,3,254.16
3428,2024-04-20,249,10,5,145.43
3429,2024-04-11,393,23,5,166.63
3430,2024-06-23,574,42,2,306.63
3431,2024-04-15,189,25,4,54.89
3432,2024-06-05,228,11,5,399.84
3433,2024-04-13,798,48,1,335.71
3434,2024-02-18,298,29,5,280.17
3435,2024-02-05,269,34,3,460.6
3436,2024-02-25,5,48,5,434.47
3437,2024-01-11,173,9,5,390.98
3438,2024-01-15,43,9,1,412.84
3439,2024-02-06,270,26,1,158.62
3440,2024-03-02,103,16,3,430.11
3441,2024-03-20,761,19,3,104.67
3442,2024-05-25,940,3,1,311.6
3443,2024-05-25,783,29,2,40.23
3444,2024-05-31,355,38,4,172.44
3445,2024-01-24,71,13,3,438.23
3446,2024-02-21,194,39,3,107.25
3447,2024-06-13,256,17,4,38.99
3448,2024-03-27,417,36,5,154.53
3449,2024-04-27,876,30,2,142.83
3450,2024-06-14,237,31,4,231.24
3451,2024-01-18,214,38,5,255.1
3452,2024-05-29,987,3,4,135.56
3453,2024-03-20,511,13,5,391.47
3454,2024-03-15,586,23,3,144.99
3455,2024-05-24,187,21,5,180.08
3456,2024-06-22,22,31,1,410.2
3457,2024-04-05,377,34,4,391.17
3458,2024-03-23,166,18,3,17.01
3459,2024-04-18,788,34,4,237.1
3460,2024-02-19,280,11,3,408.33
3461,2024-01-25,176,31,4,430.52
3462,2024-06-18,495,6,4,421.3
3463,2024-02-28,574,42,2,106.13
3464,2024-03-03,706,34,1,282.93
3465,2024-01-06,956,15,4,305.69
3466,2024-02-23,632,25,1,20.31
3467,2024-01-29,76,32,4,13.22
3468,2024-04-30,726,31,3,314.62
3469,2024-01-12,833,35,3,497.44
3470,2024-06-14,744,19,1,387.07
3471,2024-03-10,837,35,2,67.55
3472,2024-06-06,596,26,4,228.32
3473,2024-06-07,660,47,4,454.76
3474,2024-06-27,118,1,5,161.68
3475,2024-05-06,389,1,2,484.27
3476,2024-05-14,254,2,3,237.87
3477,2024-05-04,265,28,2,155.28
3478,2024-06-09,733,5,3,203.3
3479,2024-06-13,253,37,4,498.62
3480,2024-06-06,316,13,1,275.66
3481,2024-06-12,746,49,1,362.33
3482,2024-03-19,63,37,3,364.03
3483,2024-01-25,95,4,3,182.08
3484,2024-06-29,17,5,5,266.3
3485,2024-05-17,984,18,3,394.92
3486,2024-06-20,887,4,4,432.07
3487,2024-01-26,972,12,1,451.53
3488,2024-03-08,489,45,5,120.85
3489,2024-02-18,178,24,3,36.05
3490,2024-03-11,115,23,4,236.97
3491,2024-01-15,248,2,1,211.84
3492,2024-03-06,211,44,4,64.35
3493,2024-05-03,409,5,2,239.29
3494,2024-01-24,928,18,1,218.8
3495,2024-06-03,388,16,5,150.38
3496,2024-03-23,936,15,1,96.45
3497,2024-03-28,5,23,5,441.73
3498,2024-06-05,385,17,2,125.08
3499,2024-01-20,266,35,5,449.9
3500,2024-04-30,581,36,1,354.47
3501,2024-01-12,816,1,3,377.87
3502,2024-04-02,464,24,3,402.46
3503,2024-01-25,493,22,1,295.76
3504,2024-04-28,954,12,4,158.71
3505,2024-04-08,800,18,1,334.04
3506,2024-06-11,935,9,4,330.22
3507,2024-03-14,281,35,1,122.32
3508,2024-06-16,525,41,1,262.9
3509,2024-02-07,957,13,5,318.88
3510,2024-05-16,398,23,5,156.31
3511,2024-04-20,415,10,1,217.92
3512,2024-02-23,480,7,3,318.61
3513,2024-06-23,192,16,3,202.76
3514,2024-06-11,419,20,1,104.08
3515,2024-06-20,991,50,5,219.44
3516,2024-02-15,629,3,3,242.77
3517,2024-05-31,31,43,3,280.5
3518,2024-05-02,207,40,4,335.61
3519,2024-02-02,474,4,4,279.06
3520,2024-02-26,189,27,4,92.48
3521,2024-01-02,77,37,4,413.16
3522,2024-03-08,769,29,2,146.48
3523,2024-02-17,915,31,2,183.97
3524,2024-06-23,495,50,3,108.94
3525,2024-01-01,948,2,4,424.33
3526,2024-02-13,531,12,2,336.24
3527,2024-02-28,250,36,1,174.52
3528,2024-05-16,982,11,5,275.06
3529,2024-04-27,443,29,4,453.73
3530,2024-03-19,677,42,1,347.46
3531,2024-02-11,991,33,1,266.83
3532,2024-05-20,249,8,3,465.02
3533,2024-02-19,85,39,2,68.45
3534,2024-03-29,865,33,3,218.95
3535,2024-04-29,354,14,1,63.83
3536,2024-02-10,84,19,2,438.82
3537,2024-01-21,24,39,4,461.09
3538,2024-01-04,234,19,3,126.68
3539,2024-05-09,825,43,3,476.27
3540,2024-03-16,427,29,5,241.69
